Wavelength (nm),PC,PH,PI,PK,chenyi_lie2,chenyi_lie15_1
645.859,14.0,31.666666666667,110.333333333333,639.0,34.5793650793651,38.4761904761905
646.2029,9.666666666667,27.0,126.333333333334,728.0,33.9368412698412,39.9663197278912
646.5468,15.333333333334,35.666666666667,142.0,885.666666666667,44.9606507936509,52.0275442176872
646.8907,11.666666666666,37.333333333333,178.0,1059.33333333333,48.9044285714285,57.7139523809523
647.2346,8.0,42.0,199.333333333333,1251.0,53.3968253968254,64.0136054421769
647.5785,8.333333333333,47.666666666666,232.666666666666,1478.0,67.3806190476189,77.8500068027211
647.9224,16.333333333334,52.333333333334,282.333333333334,1758.33333333333,79.4606507936508,94.2387959183673
648.2663,18.0,63.333333333334,320.0,2088.33333333333,92.8420079365079,109.159653061225
648.6102,15.0,63.666666666667,376.333333333334,2470.33333333333,107.772698412698,127.377482993197
648.9541,20.333333333333,76.666666666667,426.333333333333,2843.33333333333,122.706349206349,145.69387755102
649.298,15.666666666666,77.666666666666,494.333333333333,3260.0,139.187142857143,165.527278911565
649.6419,21.333333333333,100.666666666666,559.333333333333,3664.0,161.925238095238,193.772176870749
649.9858,21.0,99.333333333333,625.0,4122.0,177.52380952381,211.959183673469
650.3297,22.0,115.333333333333,684.666666666666,4507.66666666666,198.51253968254,237.935442176872
650.6736,28.0,114.666666666667,731.333333333334,4882.0,217.193809523809,260.105374149659
651.0175,20.333333333333,124.333333333333,793.0,5240.33333333333,231.909365079366,277.459251700681
651.3614,26.0,142.0,831.333333333333,5541.0,249.293650793651,300.231292517007
651.7053,30.0,150.333333333333,899.0,5826.33333333333,266.345873015874,318.874217687076
652.0492,26.333333333333,153.333333333333,911.666666666666,6078.33333333333,276.496666666668,332.874217687076
652.3931,28.666666666666,160.0,945.333333333333,6217.0,288.099841269842,345.255170068028
652.737,24.0,147.0,970.333333333333,6379.66666666666,293.845873015874,352.921836734695
653.0809,27.666666666667,153.0,992.0,6464.66666666666,302.492063492064,363.557823129252
653.4248,23.666666666667,158.0,1005.33333333333,6526.66666666666,308.582698412697,370.302653061223
653.7687,25.0,161.333333333334,995.0,6626.66666666666,312.217619047618,377.635986394557
654.1126,20.666666666667,159.666666666667,1014.33333333333,6662.33333333333,315.884285714285,381.772040816325
654.4565,22.333333333333,167.666666666666,1019.66666666666,6692.33333333333,319.845873015874,387.023877551022
654.8004,30.0,168.666666666667,1032.66666666666,6777.33333333333,326.106507936507,395.792448979591
655.1443,28.333333333333,173.666666666666,1036.66666666666,6800.33333333333,333.433174603176,403.751768707484
655.4882,32.666666666666,181.0,1058.66666666666,6876.33333333333,338.687142857144,409.071496598641
655.8321,27.333333333333,171.333333333333,1060.33333333333,6930.66666666666,342.56015873016,414.935442176872
656.1759999999999,29.666666666666,180.333333333333,1081.0,6993.0,354.210952380953,424.908231292518
656.5199,26.666666666666,185.666666666666,1083.33333333333,7054.66666666666,353.433174603176,427.445646258505
656.8638,27.0,180.0,1099.66666666666,7083.33333333333,359.34126984127,435.925170068027
657.2076999999999,30.666666666667,184.333333333333,1103.66666666666,7144.33333333333,365.563492063492,441.802721088435
657.5516,25.666666666666,189.0,1119.33333333333,7237.33333333333,370.012539682541,446.547687074831
657.8955,31.666666666666,184.333333333333,1120.33333333333,7287.0,378.282380952382,458.078299319729
658.2393999999999,31.666666666667,193.666666666667,1127.66666666666,7359.33333333333,384.709682539681,465.050952380951
658.5833,34.0,198.333333333334,1145.66666666666,7410.66666666666,390.93984126984,473.418299319727
658.9272,29.666666666667,193.333333333334,1166.0,7465.66666666666,396.289047619046,478.615578231291
659.2710999999999,33.0,190.333333333333,1166.0,7540.0,399.476190476191,484.462585034014
659.615,33.0,188.0,1154.33333333333,7574.66666666666,410.301587301587,496.789115646259
659.9589,26.333333333334,189.0,1173.66666666666,7635.0,408.566825396824,497.309455782312
660.3027999999999,32.0,203.333333333333,1188.0,7680.33333333333,421.325396825397,510.401360544218
660.6467,32.333333333333,196.0,1199.66666666666,7775.0,425.464920634922,515.908231292518
660.9906,30.0,200.666666666667,1208.33333333333,7794.66666666666,429.312857142856,517.996530612244
661.3344999999999,33.666666666667,197.0,1237.33333333333,7808.0,436.273174603173,530.425102040815
661.6784,31.0,209.333333333333,1236.66666666666,7885.0,443.134920634921,537.190476190476
662.0223,30.666666666667,202.666666666667,1250.66666666666,7981.66666666666,447.031746031746,543.69387755102
662.3661999999999,24.666666666667,199.333333333333,1261.0,8016.0,451.269841269841,549.65306122449
662.7101,29.0,205.0,1266.66666666666,8055.99999999999,459.830000000001,559.717755102042
663.054,30.0,213.333333333333,1301.33333333333,8124.33333333333,471.825396825397,573.231292517007
663.3978999999999,27.0,206.0,1292.0,8210.0,475.063492063492,578.904761904762
663.7418,29.0,210.333333333333,1291.0,8215.33333333333,481.076031746033,585.20755102041
664.0857,30.333333333333,220.0,1308.0,8323.0,492.460317460317,598.061224489796
664.4295999999999,28.0,229.333333333333,1327.0,8367.33333333333,494.674603174603,605.149659863946
664.7735,40.0,224.333333333333,1328.0,8434.33333333333,504.031746031746,614.367346938776
665.1174,37.666666666667,226.0,1344.0,8478.33333333333,511.555555555556,621.795918367347
665.4612999999999,39.0,229.666666666667,1355.0,8548.0,517.431904761904,627.731224489795
665.8052,37.333333333334,227.333333333334,1371.0,8575.0,523.2573015873,637.948911564624
666.1491,36.333333333333,235.0,1359.0,8609.33333333333,532.512539682541,647.364013605444
666.4929999999999,37.0,225.666666666667,1390.0,8672.66666666666,540.928571428571,658.006802721088
666.8369,38.0,232.0,1387.66666666666,8721.33333333333,542.2573015873,661.704013605441
667.1808,33.0,246.666666666666,1387.0,8736.99999999999,550.282380952382,670.20755102041
667.5246999999999,43.333333333333,245.0,1410.0,8817.33333333333,561.155396825398,683.64292517007
667.8686,33.666666666666,238.666666666666,1418.0,8839.33333333333,563.941111111112,684.962653061226
668.2125,40.666666666667,244.0,1422.66666666666,8891.66666666666,573.138253968253,697.18700680272
668.5563999999999,38.333333333333,232.333333333333,1427.0,8938.0,574.777777777778,698.619047619048
668.9003,38.0,240.0,1440.66666666666,8978.99999999999,579.433174603176,705.670136054423
669.2442,38.0,248.333333333333,1451.33333333333,9006.66666666666,586.552222222224,718.241564625852
669.5880999999999,31.0,241.0,1450.66666666666,8998.66666666666,586.503333333332,718.173401360543
669.932,34.333333333333,238.333333333333,1453.66666666666,9058.66666666666,598.674603174603,730.707482993197
670.2759,37.666666666667,247.0,1471.0,9096.66666666666,603.884285714284,738.425102040815
670.6197999999999,37.666666666667,250.333333333333,1467.0,9113.0,607.134920634921,741.136054421769
670.9637,37.666666666667,243.666666666667,1467.66666666666,9110.33333333333,613.888888888889,749.115646258503
671.3076,36.333333333334,255.0,1489.33333333333,9143.66666666666,620.979523809523,758.758435374148
671.6514999999999,38.0,254.666666666667,1482.0,9155.33333333333,623.59857142857,763.874081632652
671.9954,36.0,245.666666666667,1476.0,9197.0,628.225555555554,769.091768707482
672.3393,44.0,254.0,1498.33333333333,9239.66666666666,637.441111111113,780.833401360546
672.6831999999999,38.666666666666,253.0,1498.66666666666,9263.33333333333,645.353809523811,787.11911564626
673.0271,35.666666666666,246.666666666666,1500.66666666666,9258.66666666666,647.250634920636,793.561292517008
673.371,41.666666666667,255.0,1518.33333333333,9263.33333333333,654.987460317459,803.336666666665
673.7149,42.0,261.333333333334,1529.66666666666,9315.66666666666,659.789047619046,808.921700680271
674.0588,40.0,258.333333333333,1535.66666666666,9378.0,667.174603174603,818.333333333333
674.4027,39.666666666667,260.666666666667,1542.66666666666,9394.66666666666,675.138253968253,825.547551020407
674.7466,44.333333333333,257.333333333333,1559.0,9444.66666666666,685.87761904762,840.343605442178
675.0905,39.333333333334,259.0,1563.33333333333,9525.66666666666,690.392222222221,845.357074829931
675.4344,36.666666666667,271.666666666667,1568.0,9580.66666666666,700.103174603175,861.204081632653
675.7783,43.0,272.666666666666,1581.33333333333,9665.99999999999,711.203015873017,870.962653061226
676.1222,47.0,279.0,1598.33333333333,9725.99999999999,722.076031746033,886.323197278913
676.4661,42.666666666667,280.333333333334,1626.33333333333,9764.0,731.852539682538,898.289047619046
676.81,41.666666666667,274.666666666667,1621.0,9852.33333333333,737.12238095238,906.125782312924
677.1539,45.0,292.666666666667,1668.0,9873.33333333333,751.968253968254,920.367346938776
677.4978,42.666666666667,284.0,1651.66666666666,9964.66666666666,760.59857142857,934.4931292517
677.8417,44.333333333334,290.0,1675.0,9999.33333333333,769.59857142857,944.452312925169
678.1856,42.333333333334,286.333333333334,1666.33333333333,10081.0,773.114444444443,952.513537414965
678.5295,44.666666666667,298.333333333333,1703.0,10206.3333333333,789.746031746032,969.360544217687
678.8734,43.333333333333,294.0,1707.33333333333,10254.3333333333,797.758571428573,979.648095238095
679.2173,41.333333333333,294.333333333333,1728.66666666666,10348.3333333333,808.036349206351,992.232993197279
679.5612,49.666666666667,306.666666666667,1733.33333333333,10443.0,824.031746031746,1008.99319727891
679.9051,44.0,307.333333333334,1755.66666666666,10504.6666666666,832.59857142857,1022.28278911565
680.249,41.666666666667,312.666666666667,1757.0,10521.3333333333,840.169999999999,1033.19639455782
680.5929,38.333333333333,305.666666666666,1761.33333333333,10589.6666666666,844.941111111113,1038.74238095238
680.9368,46.333333333333,318.666666666667,1801.0,10608.6666666666,858.801587301587,1058.65306122449
681.2807,51.666666666666,315.333333333333,1797.33333333333,10697.6666666666,869.004603174605,1066.31360544218
681.6246,44.0,306.333333333333,1814.66666666666,10754.0,875.968253968254,1077.51700680272
681.9685,42.666666666667,303.666666666667,1808.66666666666,10819.0,882.043015873015,1084.31904761905
682.3124,46.0,323.333333333333,1827.0,10877.6666666666,895.210952380954,1102.11632653061
682.6563,48.0,325.0,1843.0,10935.3333333333,905.050952380951,1111.67278911565
683.0002,46.333333333333,322.0,1852.33333333333,10987.3333333333,913.441111111113,1119.20476190476
683.3441,44.666666666666,329.0,1862.0,11003.6666666666,920.607777777779,1129.7693877551
683.688,48.0,330.666666666667,1858.0,11033.6666666666,926.804920634919,1138.46870748299
684.0319,52.333333333334,329.666666666667,1877.33333333333,11028.3333333333,933.511269841268,1146.00612244898
684.3758,43.666666666667,322.333333333333,1864.33333333333,11089.0,937.476190476191,1156.3537414966
684.7197,42.333333333333,335.666666666666,1876.0,11042.9999999999,939.90142857143,1156.70816326531
685.0636,46.333333333334,338.333333333334,1890.66666666666,11081.3333333333,953.074999999999,1171.37346938776
685.4075,51.666666666666,329.666666666666,1898.0,11056.9999999999,954.42523809524,1173.07551020408
685.7514,49.666666666667,337.333333333334,1871.0,11133.3333333333,962.861190476189,1184.61156462585
686.0953,44.333333333334,326.666666666667,1894.0,11143.3333333333,962.694523809522,1184.83605442177
686.4392,48.333333333334,334.333333333334,1901.66666666666,11118.6666666666,975.291428571427,1201.67278911565
686.7831,43.666666666667,332.666666666667,1899.0,11176.0,980.087301587302,1205.69387755102
687.127,47.0,331.333333333334,1905.0,11180.0,985.707936507935,1213.72721088436
687.4709,43.666666666667,337.666666666667,1927.66666666666,11208.0,994.690317460316,1223.54353741497
687.8148,43.0,334.333333333333,1892.0,11199.0,998.579365079365,1226.84353741497
688.1587,49.333333333333,345.666666666667,1912.0,11214.3333333333,1008.60317460317,1239.07482993197
688.5026,47.333333333334,350.666666666667,1901.66666666666,11227.3333333333,1013.92206349206,1245.5843537415
688.8465,49.666666666667,345.333333333334,1915.0,11245.6666666666,1021.79047619047,1257.27823129252
689.1904,47.333333333333,351.0,1919.0,11294.9999999999,1029.10373015873,1264.50408163265
689.5343,48.0,352.0,1947.0,11318.3333333333,1038.60976190476,1277.03469387755
689.8782,44.0,341.333333333334,1940.33333333333,11432.6666666666,1045.80222222222,1284.30544217687
690.2221,46.0,365.333333333334,1968.0,11484.3333333333,1058.96984126984,1300.12857142857
690.566,52.0,353.666666666667,1987.0,11513.3333333333,1069.49365079365,1316.88367346939
690.9099,50.0,364.333333333333,1992.33333333333,11559.3333333333,1083.39682539683,1329.87755102041
691.2538,57.333333333333,356.333333333333,2016.0,11609.6666666666,1093.5,1344.71428571429
691.5977,52.333333333333,362.0,2015.0,11698.0,1099.20634920635,1351.04081632653
691.9416,47.666666666666,363.333333333333,2008.0,11718.6666666666,1105.96666666667,1359.3544217687
692.2855,50.0,374.666666666667,2050.0,11764.0,1121.46825396825,1378.27210884354
692.6294,56.666666666667,369.0,2047.66666666666,11850.3333333333,1135.50952380952,1394.82244897959
692.9733,51.333333333333,369.666666666667,2060.33333333333,11916.0,1141.92857142857,1403.8843537415
693.3172,52.666666666666,373.333333333333,2085.66666666666,12020.6666666666,1163.01428571429,1427.40884353741
693.6611,54.0,375.0,2110.0,12124.9999999999,1173.76825396825,1445.00748299319
694.005,56.666666666667,388.333333333334,2125.66666666666,12245.0,1191.89047619048,1467.65238095238
694.3489,56.666666666666,387.333333333333,2163.0,12330.6666666666,1206.23650793651,1483.89863945578
694.6928,56.0,393.666666666666,2173.0,12447.6666666666,1220.75238095238,1502.31360544217
695.0367,57.666666666667,399.333333333333,2194.0,12501.0,1235.74603174603,1519.04081632653
695.3806,53.333333333333,404.666666666666,2209.0,12560.3333333333,1244.31587301587,1529.68095238095
695.7245,56.666666666667,415.666666666667,2209.0,12695.3333333333,1263.5253968254,1552.55714285715
696.0684,56.0,398.666666666667,2240.66666666666,12740.0,1265.66666666667,1563.08163265306
696.4123,60.0,429.333333333333,2245.0,12820.3333333333,1282.95873015873,1576.57891156462
696.7562,64.0,424.333333333334,2301.0,12876.6666666666,1297.31904761905,1597.50952380953
697.1001,59.333333333333,418.0,2303.0,12973.0,1305.28571428571,1608.57142857143
697.444,59.0,434.0,2305.0,13064.6666666666,1325.25396825397,1624.81632653061
697.7879,64.333333333333,434.666666666666,2320.33333333333,13126.9999999999,1338.69682539682,1643.13673469387
698.1318,66.333333333333,439.0,2342.0,13233.9999999999,1349.35555555555,1660.45646258503
698.4757,67.666666666667,424.666666666667,2347.0,13295.0,1362.1746031746,1671.51700680272
698.8196,59.0,428.333333333334,2350.0,13353.6666666666,1367.2873015873,1683.46190476191
699.1635,56.666666666666,439.333333333333,2365.0,13357.6666666666,1373.39523809524,1688.90544217687
699.5074,65.333333333333,422.0,2388.66666666666,13402.6666666666,1382.28571428571,1698.72108843537
699.8513,65.666666666667,439.0,2366.66666666666,13391.3333333333,1390.13650793651,1706.48911564626
700.1952,69.333333333334,444.0,2418.0,13420.6666666666,1395.77142857143,1712.91768707483
700.5391,65.333333333333,445.666666666666,2401.33333333333,13427.6666666666,1400.99047619047,1724.8850340136
700.883,62.666666666667,448.0,2398.0,13467.0,1410.34920634921,1732.2925170068
701.2269,56.666666666667,433.666666666667,2448.33333333333,13538.6666666666,1417.1746031746,1740.58503401361
701.5708,59.666666666667,451.666666666667,2434.0,13588.6666666666,1422.66031746032,1749.78163265307
701.9147,57.666666666667,448.666666666667,2448.0,13635.3333333333,1430.84920634921,1762.06802721088
702.2586,60.666666666667,461.0,2448.66666666666,13655.0,1441.39682539683,1770.70068027211
702.6025,57.0,463.666666666667,2450.33333333333,13680.0,1440.6746031746,1774.44897959184
702.9464,60.0,453.666666666667,2466.0,13621.0,1446.88253968254,1779.38707482994
703.2903,62.333333333333,462.333333333333,2451.66666666666,13625.3333333333,1444.78571428571,1779.3537414966
703.6342,63.666666666666,453.0,2457.33333333333,13612.3333333333,1449.33174603174,1783.47006802721
703.9781,65.0,461.0,2450.66666666666,13630.9999999999,1450.01428571428,1784.23197278911
704.322,61.666666666666,458.666666666666,2458.0,13624.3333333333,1455.27619047619,1788.85782312925
704.6659,61.333333333333,448.0,2457.0,13569.6666666666,1456.44444444444,1791.0612244898
705.0098,61.0,453.666666666667,2476.0,13673.3333333333,1466.57142857143,1803.24489795918
705.3537,53.0,458.333333333333,2479.33333333333,13684.0,1466.66666666667,1807.29931972789
705.6976,64.0,469.0,2481.0,13730.3333333333,1478.65079365079,1820.67346938776
706.0415,56.0,466.333333333334,2481.0,13779.6666666666,1479.54126984127,1829.03333333334
706.3854,48.666666666667,458.333333333334,2493.33333333333,13836.0,1483.5253968254,1827.12176870749
706.7293,59.666666666666,469.666666666666,2511.66666666666,13838.3333333333,1490.86349206349,1841.50408163265
707.0732,49.333333333334,459.0,2516.66666666666,13820.3333333333,1491.69206349207,1834.21700680273
707.4171,52.333333333333,457.0,2516.66666666666,13852.6666666666,1497.20476190476,1844.3
707.761,46.0,459.666666666666,2526.66666666666,13878.3333333333,1494.26031746032,1845.85782312925
708.1049,44.333333333334,462.666666666667,2519.0,13843.6666666666,1500.67619047619,1850.75442176871
708.4488,44.333333333333,466.333333333333,2524.0,13940.0,1510.45238095238,1859.86394557823
708.7927,53.333333333334,476.333333333334,2531.0,14039.3333333333,1521.23174603175,1873.61836734694
709.1366,49.666666666667,481.666666666667,2543.0,14127.6666666666,1530.30158730159,1887.61224489796
709.4805,59.0,487.333333333334,2598.66666666666,14173.3333333333,1550.84285714286,1911.27823129252
709.8244,57.0,496.333333333333,2621.0,14224.6666666666,1560.57936507937,1919.65306122449
710.1683,55.333333333333,498.333333333333,2615.66666666666,14326.3333333333,1574.06349206349,1939.47619047619
710.5122,56.666666666667,482.666666666667,2645.0,14394.6666666666,1581.50158730159,1950.80204081633
710.8561,61.0,498.0,2653.0,14467.0,1587.77142857143,1955.74081632654
711.2,56.666666666667,510.0,2655.33333333333,14492.0,1591.81746031746,1962.60544217687
711.5439,58.666666666666,509.0,2656.66666666666,14512.3333333333,1598.59365079365,1965.57210884353
711.8878,56.666666666667,500.666666666667,2696.66666666666,14565.0,1610.44444444444,1980.2380952381
712.2317,55.666666666667,500.666666666667,2699.66666666666,14658.0,1611.50158730159,1983.18299319728
712.5756,57.333333333333,504.666666666666,2696.0,14731.6666666666,1621.80793650793,1996.44285714285
712.9195,62.0,527.666666666667,2737.0,14786.0,1638.30158730159,2014.91156462585
713.2634,68.0,526.0,2747.66666666666,14879.3333333333,1649.3253968254,2031.80272108844
713.6073,72.0,540.0,2776.0,15004.6666666666,1672.03809523809,2057.51768707482
713.9512,64.333333333334,529.666666666667,2813.66666666666,15139.3333333333,1683.42222222223,2069.65918367348
714.2951,71.666666666667,528.333333333333,2840.66666666666,15225.0,1695.14285714286,2085.74829931973
714.639,67.0,543.333333333334,2837.33333333333,15263.0,1701.23968253969,2095.96530612246
714.9829,72.0,539.666666666667,2859.66666666666,15345.6666666666,1707.11904761905,2102.31292517007
715.3268,74.0,554.666666666666,2839.33333333333,15358.9999999999,1718.26825396825,2111.57891156462
715.6707,78.666666666667,553.666666666667,2878.33333333333,15395.3333333333,1719.66031746032,2114.59795918368
716.0146,77.0,561.666666666666,2872.0,15386.3333333333,1722.64126984127,2119.08231292516
716.3585,71.333333333333,561.666666666667,2889.66666666666,15357.6666666666,1724.57142857143,2121.49659863946
716.7024,78.0,556.666666666666,2883.33333333333,15419.6666666666,1733.56984126984,2131.42925170067
717.0463,78.0,559.0,2899.66666666666,15429.0,1741.09682539683,2135.24421768708
717.3902,80.0,564.666666666667,2921.66666666666,15535.0,1750.59682539683,2151.65918367348
717.7341,83.333333333334,572.666666666667,2933.0,15622.3333333333,1755.51746031746,2162.87687074831
718.078,83.0,575.0,2949.66666666666,15708.0,1769.15238095238,2176.10136054422
718.4219,93.666666666667,590.666666666667,2987.33333333333,15774.3333333333,1784.49365079365,2190.52312925171
718.7658,86.0,586.666666666666,2992.66666666666,15876.3333333333,1781.68095238095,2189.93945578231
719.1097,83.666666666667,596.0,3003.0,15891.3333333333,1791.56349206349,2201.68707482993
719.4536,79.666666666667,589.333333333333,2985.0,15869.0,1783.92063492064,2198.87074829932
719.7975,83.0,588.0,3003.33333333333,15881.0,1783.78571428571,2193.97278911565
720.1414,89.666666666666,597.0,3015.0,15883.3333333333,1788.83968253968,2196.98707482993
720.4853,83.666666666667,593.333333333333,3013.66666666666,15862.6666666666,1789.92857142857,2198.16326530612
720.8292,84.0,582.0,3008.66666666666,15897.3333333333,1783.03809523809,2191.83741496598
721.1731,81.333333333333,591.666666666667,3026.33333333333,15926.0,1791.48412698413,2204.53741496599
721.517,82.666666666667,596.0,3037.33333333333,15924.6666666666,1797.18253968254,2212.00680272109
721.8609,83.333333333334,601.666666666667,3053.66666666666,16043.3333333333,1804.39047619048,2215.06734693878
722.2048,89.666666666666,608.666666666666,3066.33333333333,16114.0,1816.21269841269,2229.42925170067
722.5487,76.333333333333,608.0,3052.0,16168.0,1815.09365079365,2235.38843537414
722.8926,85.666666666667,614.666666666667,3082.0,16261.6666666666,1829.8253968254,2249.95238095238
723.2365,86.666666666667,611.666666666667,3098.33333333333,16303.3333333333,1838.74603174603,2260.68027210884
723.5804,82.0,615.666666666667,3141.66666666666,16371.3333333333,1838.48571428572,2258.91768707484
723.9243,91.0,631.0,3158.0,16423.3333333333,1849.4380952381,2273.75442176871
724.2682,88.333333333333,637.333333333333,3138.66666666666,16454.3333333333,1847.32380952381,2274.81700680272
724.6121,82.666666666667,631.0,3150.66666666666,16399.6666666666,1845.88888888889,2265.51020408163
724.956,86.666666666667,633.0,3153.33333333333,16347.6666666666,1844.97619047619,2265.89795918367
725.2999,93.666666666667,643.333333333333,3145.66666666666,16427.6666666666,1847.56349206349,2271.91156462585
725.6438,91.666666666667,633.666666666667,3168.0,16496.0,1859.81904761905,2283.21700680273
725.9877,92.0,648.666666666666,3196.33333333333,16560.0,1869.40317460317,2295.81700680272
726.3316,91.0,644.666666666666,3209.33333333333,16664.3333333333,1877.77619047619,2308.59931972788
726.6755,91.666666666667,645.0,3239.66666666666,16740.0,1888.96825396825,2323.1156462585
727.0194,96.333333333334,670.666666666667,3264.33333333333,16859.0,1907.69206349207,2342.88367346939
727.3633,99.333333333334,665.666666666667,3310.33333333333,17024.3333333333,1917.50952380953,2353.38707482994
727.7072000000001,89.666666666667,654.333333333334,3290.0,17076.6666666666,1920.58888888889,2361.26462585035
728.0511,94.666666666666,689.666666666666,3344.33333333333,17092.0,1923.36349206349,2360.55170068027
728.395,95.666666666667,674.666666666667,3326.66666666666,17102.6666666666,1921.50952380953,2365.10136054422
728.7389000000001,90.333333333333,673.333333333333,3360.33333333333,17034.6666666666,1918.15873015873,2354.95238095238
729.0828,95.666666666667,671.333333333334,3355.0,17080.0,1918.01746031746,2357.51632653062
729.4267,100.666666666667,680.0,3338.33333333333,17020.3333333333,1915.28571428571,2351.87074829932
729.7706000000001,86.0,673.0,3339.66666666666,16998.0,1906.40476190476,2342.41496598639
730.1145,92.666666666666,682.0,3321.0,17047.0,1912.32380952381,2350.15714285714
730.4584,96.666666666666,680.0,3352.33333333333,17055.6666666666,1915.63333333333,2353.20476190476
730.8023000000001,91.666666666667,689.666666666667,3370.33333333333,17161.3333333333,1920.73968253969,2360.32585034014
731.1462,97.333333333333,690.0,3398.0,17210.3333333333,1931.27619047619,2369.56530612244
731.4901,89.666666666667,701.0,3422.0,17310.6666666666,1941.06507936508,2381.74081632654
731.8340000000001,99.333333333333,697.666666666666,3426.66666666666,17385.0,1943.49841269841,2384.52448979591
732.1779,100.333333333333,697.333333333333,3462.0,17384.0,1943.49206349206,2384.61904761905
732.5218,99.333333333333,692.333333333333,3439.33333333333,17408.3333333333,1937.26031746031,2376.5925170068
732.8657000000001,103.0,711.0,3465.66666666666,17305.0,1937.00793650794,2371.68027210884
733.2096,94.666666666666,690.333333333333,3435.33333333333,17134.6666666666,1917.75238095238,2352.531292517
733.5535,83.333333333333,686.666666666667,3413.66666666666,17016.3333333333,1903.59523809524,2337.0
733.8974000000001,98.0,695.0,3384.33333333333,16978.6666666666,1892.46984126985,2320.90408163266
734.2413,101.0,687.0,3373.0,16849.6666666666,1883.56507936508,2310.68639455783
734.5852,96.333333333333,698.0,3398.66666666666,16823.6666666666,1882.69682539682,2310.34081632652
734.9291,93.333333333334,682.333333333334,3372.33333333333,16773.3333333333,1876.16825396826,2301.00612244899
735.273,95.333333333333,681.333333333333,3385.33333333333,16813.3333333333,1876.51428571428,2307.77619047618
735.6169,95.333333333333,681.333333333333,3424.66666666666,16813.6666666666,1884.6492063492,2310.45646258503
735.9608,91.333333333333,691.666666666666,3410.0,16874.0,1885.54603174603,2313.02108843537
736.3047,94.0,683.333333333333,3410.66666666666,16876.3333333333,1886.43650793651,2314.37414965986
736.6486,99.333333333333,697.333333333333,3441.0,16816.3333333333,1895.26825396825,2317.69455782312
736.9925,102.666666666666,713.0,3410.0,16774.6666666666,1886.20476190476,2308.37482993197
737.3364,95.666666666667,699.0,3386.66666666666,16659.0,1872.70793650794,2294.51632653062
737.6803,99.666666666666,677.0,3382.33333333333,16528.0,1856.76825396825,2275.7693877551
738.0242,93.666666666667,688.666666666667,3333.0,16364.6666666666,1848.87301587302,2266.44897959184
738.3681,100.0,678.0,3335.33333333333,16194.0,1835.77142857143,2252.27823129252
738.712,93.0,679.333333333333,3310.33333333333,16127.6666666666,1823.25396825397,2232.87074829932
739.0559,95.666666666667,682.666666666667,3310.0,15973.0,1820.42063492064,2230.90476190476
739.3998,91.333333333334,679.333333333334,3302.33333333333,15907.3333333333,1821.71587301588,2232.62517006803
739.7437,102.0,677.0,3309.0,15918.3333333333,1821.8253968254,2231.45578231293
740.0876,94.0,684.666666666667,3302.33333333333,15903.3333333333,1830.5,2242.53741496599
740.4315,100.666666666667,690.0,3334.0,15909.3333333333,1835.26984126984,2248.94557823129
740.7754,97.333333333334,696.0,3363.0,16025.0,1851.04126984127,2263.74761904763
741.1193,101.333333333333,682.666666666666,3390.33333333333,16057.0,1849.68095238095,2270.81700680272
741.4632,98.333333333334,694.0,3371.0,16061.0,1847.66031746032,2263.78843537416
741.8071,97.333333333333,695.0,3363.33333333333,16018.0,1845.68888888889,2260.75578231292
742.151,97.666666666667,704.333333333334,3379.0,16024.0,1844.28730158731,2258.56394557824
742.4949,98.0,688.666666666666,3368.66666666666,15925.9999999999,1831.4746031746,2243.99387755101
742.8388,102.0,698.666666666666,3338.0,15869.3333333333,1829.20476190476,2239.76258503401
743.1827,98.666666666667,687.666666666667,3359.0,15882.6666666666,1821.34126984127,2231.84353741497
743.5266,101.0,693.666666666667,3328.33333333333,15818.6666666666,1813.88095238095,2226.08163265306
743.8705,96.666666666667,690.0,3359.33333333333,15899.0,1820.71587301588,2231.12857142858
744.2144,92.666666666666,705.0,3376.66666666666,15971.6666666666,1834.64126984127,2242.12993197278
744.5583,93.666666666667,702.666666666667,3422.0,16148.6666666666,1845.42222222223,2255.69319727892
744.9022,100.666666666667,715.0,3481.0,16336.3333333333,1856.58095238096,2270.46190476191
745.2461,104.666666666667,721.0,3534.0,16538.6666666666,1870.74761904762,2287.14217687075
745.59,110.0,752.333333333334,3532.66666666666,16736.6666666666,1881.54126984127,2303.78163265307
745.9339,113.0,762.0,3580.0,16923.3333333333,1891.81746031746,2315.06802721088
746.2778,111.666666666666,761.0,3638.66666666666,17142.3333333333,1895.03015873015,2315.4156462585
746.6217,106.0,758.666666666667,3668.0,17342.0,1882.87301587302,2305.20408163265
746.9656,112.0,774.333333333334,3677.33333333333,17453.3333333333,1875.2,2296.02653061225
747.3095,112.666666666666,781.666666666666,3706.33333333333,17619.3333333333,1869.96666666666,2284.44965986394
747.6533999999999,113.666666666667,796.0,3729.66666666666,17746.3333333333,1860.54761904762,2278.9387755102
747.9973,116.666666666667,796.333333333333,3743.33333333333,18014.6666666666,1850.15873015873,2263.19047619048
748.3412,116.333333333333,820.0,3803.0,18225.6666666666,1862.34761904762,2275.44285714285
748.6850999999999,114.666666666667,816.0,3847.66666666666,18486.0,1878.60476190477,2289.60476190477
749.029,122.333333333334,857.0,3894.33333333333,18781.0,1883.50952380953,2304.36666666667
749.3729,115.333333333333,849.0,3967.33333333333,19025.0,1893.15714285714,2315.49047619047
