wl,skin,fat,mm,ml
546,0.1640496770657897,0.004115897905699354,0.025580269089501183,0.025580269089501183
547,0.1641341712570813,0.004166015345583986,0.02563500088394347,0.02563500088394347
548,0.16395972241167137,0.004146955134736988,0.025595085254615364,0.025595085254615364
549,0.16379419113702168,0.004120977775591302,0.025550379018725023,0.025550379018725023
550,0.1637181039520773,0.004083033076680833,0.025507315627096152,0.025507315627096152
551,0.16376514902673392,0.004121152461795368,0.025546632595330528,0.025546632595330528
552,0.16378439662835345,0.004111303665327708,0.025540688983142566,0.025540688983142566
553,0.16344014135808124,0.004099421768300915,0.025484200012342674,0.025484200012342674
554,0.16345279009905603,0.004082429283831074,0.025471185958587616,0.025471185958587616
555,0.1633534778116586,0.004066429154686286,0.02544400428569143,0.02544400428569143
556,0.16370836828550325,0.004072094276022634,0.025496538787080286,0.025496538787080286
557,0.16344503857369586,0.003972393577078188,0.025374877181980414,0.025374877181980414
558,0.16323202509253645,0.004047278871023409,0.0254111237508318,0.0254111237508318
559,0.16284961773850856,0.004033747825611981,0.02534808718413447,0.02534808718413447
560,0.16286194173789081,0.00395597179902252,0.02528240312257334,0.02528240312257334
561,0.16281434606426562,0.003936778080000187,0.025259397488792492,0.025259397488792492
562,0.1625370081663116,0.003983024426475879,0.025262216364579815,0.025262216364579815
563,0.16278732891830197,0.003951048727198403,0.02526812690384731,0.02526812690384731
564,0.16258420870333815,0.003895703344878037,0.025192949950564283,0.025192949950564283
565,0.16257766197477466,0.003865952948925021,0.02516631354518016,0.02516631354518016
566,0.16248803479663337,0.003933919000430696,0.02521312895574401,0.02521312895574401
567,0.16228055595157362,0.003905974930205407,0.02516108960899327,0.02516108960899327
568,0.1623886530132356,0.003909543257824089,0.025178686887645036,0.025178686887645036
569,0.16242244883413112,0.00382768821304797,0.025112353275704734,0.025112353275704734
570,0.16180073940358763,0.0038815210718804952,0.02507552328488662,0.02507552328488662
571,0.16272257037740506,0.003840140664505808,0.025163412321626295,0.025163412321626295
572,0.1625684558069927,0.003869063615824641,0.025167770744812076,0.025167770744812076
573,0.16237620511438167,0.0038515059944473616,0.025126767312666307,0.025126767312666307
574,0.1623579885087889,0.0038815147416484445,0.02515030440784459,0.02515030440784459
575,0.16229825952115381,0.003825666023959991,0.025093934302798902,0.025093934302798902
576,0.16183704004200966,0.003831372702402786,0.025036975825252158,0.025036975825252158
577,0.16204693139372792,0.0038246910500185937,0.025059360467200024,0.025059360467200024
578,0.1619739922414224,0.0037885570232611887,0.025018286540642167,0.025018286540642167
579,0.16202906290937813,0.003835987770903241,0.02506674309620335,0.02506674309620335
580,0.161877694585871,0.003781161129581067,0.024998959894913506,0.024998959894913506
581,0.16156204238195973,0.0037583004980488418,0.024936804731237633,0.024936804731237633
582,0.1616091367953285,0.0037639624462017652,0.02494802704215008,0.02494802704215008
583,0.16161879600800758,0.003786072923994423,0.024968466145712444,0.024968466145712444
584,0.16159668997021137,0.0038183549733551737,0.024993449230295964,0.024993449230295964
585,0.16076022747166432,0.00371126194737824,0.024788468448383172,0.024788468448383172
586,0.16131170891916474,0.003759917870559688,0.024904607133352536,0.024904607133352536
587,0.16113073166474037,0.0037112771260474796,0.024838207290049884,0.024838207290049884
588,0.16098896786705438,0.0036901670939143223,0.024800903626308483,0.024800903626308483
589,0.1608060730468406,0.0037338372787983423,0.024814167504130274,0.024814167504130274
590,0.1604453074035322,0.0036863109610371725,0.02472460155028546,0.02472460155028546
591,0.16077769086657898,0.0036732586869698386,0.024757909025278423,0.024757909025278423
592,0.16042870295055864,0.0036398498563855524,0.024682147562772344,0.024682147562772344
593,0.16036759868932263,0.0036215013376011385,0.024658061076644696,0.024658061076644696
594,0.16021079701545562,0.003649963612559594,0.024661659152113317,0.024661659152113317
595,0.16015477407983064,0.0036230113901687708,0.024630805567772772,0.024630805567772772
596,0.15999632776967376,0.003659261049817268,0.024640925464796425,0.024640925464796425
597,0.1599217216783705,0.003633750074051328,0.024608825881350254,0.024608825881350254
598,0.15991587205121643,0.0036655237557288176,0.02463554991506616,0.02463554991506616
599,0.15993597260314693,0.0036652238170786257,0.024637987823515825,0.024637987823515825
600,0.15977293173596285,0.0036309288147808954,0.024586414379016097,0.024586414379016097
601,0.15922985629967393,0.0036173094846312353,0.024501737220386746,0.024501737220386746
602,0.15957736037136971,0.0036268249303130786,0.024556613568677138,0.024556613568677138
603,0.15938381947387475,0.003619196114943028,0.024524034222842644,0.024524034222842644
604,0.1591840231486174,0.0035820909178829945,0.024465094615314584,0.024465094615314584
605,0.15883920170708063,0.003585407261390249,0.024421687608191616,0.024421687608191616
606,0.1589697557913043,0.003559857690730323,0.024417089348949407,0.024417089348949407
607,0.15844443761893573,0.003515127641381346,0.02430786015320839,0.02430786015320839
608,0.15850951338806038,0.0034858928969972148,0.024291282219940796,0.024291282219940796
609,0.1583370753254274,0.003518338740755819,0.024296231413317194,0.024296231413317194
610,0.1582421592886216,0.0035279829062834916,0.024291842366411413,0.024291842366411413
611,0.15828725785580058,0.003472123816613745,0.024249533205212438,0.024249533205212438
612,0.15812094909112803,0.0035120276433109393,0.024261762046520786,0.024261762046520786
613,0.15840734540479706,0.0034916985001357446,0.02428259752716577,0.02428259752716577
614,0.15762377720323942,0.003483481076387005,0.02417032211239971,0.02417032211239971
615,0.15772077009713178,0.0034362738280180804,0.024142467240165662,0.024142467240165662
616,0.15759192388173912,0.003443161973108485,0.02413113912283282,0.02413113912283282
617,0.15748017321539992,0.0034729108122183113,0.02414189749671503,0.02414189749671503
618,0.15713467458253652,0.0034555614303364026,0.024080507516024117,0.024080507516024117
619,0.1571144136521492,0.0034535588015191677,0.024076054303118998,0.024076054303118998
620,0.1573985338364188,0.0034798291846485164,0.02413693062965285,0.02413693062965285
621,0.1573203114181454,0.0035204851681827983,0.024161631528700902,0.024161631528700902
622,0.15701121591022785,0.003492733030219162,0.02409612079916069,0.02409612079916069
623,0.15660311729148793,0.0034404450755192036,0.023996081157522144,0.023996081157522144
624,0.1568833941127207,0.0034677317854349314,0.024057320216857202,0.024057320216857202
625,0.15650741029238127,0.003486475190201163,0.024023088493857887,0.024023088493857887
626,0.1567917867914527,0.003464364992775543,0.024042111863763125,0.024042111863763125
627,0.15609757067491697,0.003471466891260266,0.02395509047820305,0.02395509047820305
628,0.155879612663928,0.003397892645840167,0.023862139099434798,0.023862139099434798
629,0.15562507996048686,0.0035002770101627656,0.02391662278951497,0.02391662278951497
630,0.1551732294488836,0.003449101155552589,0.02381167258701304,0.02381167258701304
631,0.15552088115043386,0.0035019399730066474,0.023904077876037644,0.023904077876037644
632,0.15519744786557063,0.003434157301107999,0.023801985003997876,0.023801985003997876
633,0.15551333547046317,0.003477192061728233,0.02388163885137593,0.02388163885137593
634,0.1555676843979639,0.003411565905869232,0.02383211417047291,0.02383211417047291
635,0.15509794818667164,0.0034445302598079446,0.023797612024368274,0.023797612024368274
636,0.15509283811430005,0.0033636344001995513,0.02372688714699339,0.02372688714699339
637,0.1550168536699318,0.003364054061602364,0.02371705303098057,0.02371705303098057
638,0.15445881247649237,0.0033175829080747256,0.023601925013801154,0.023601925013801154
639,0.15464561819820416,0.0033190460228521355,0.02362826320161936,0.02362826320161936
640,0.1540071668832694,0.003268487485388821,0.02349880410525843,0.02349880410525843
641,0.15417329430151672,0.0032396768845811123,0.02349615531143701,0.02349615531143701
642,0.1540364966059422,0.0031562323268260273,0.023405550841853005,0.023405550841853005
643,0.153874105741707,0.003252824033976333,0.023467385069787048,0.023467385069787048
644,0.15384100804098103,0.003225011794857755,0.023438864090497814,0.023438864090497814
645,0.15361892158261325,0.0032149471252241927,0.023400343666132466,0.023400343666132466
646,0.15337301141494789,0.003235649940508683,0.023385265354571815,0.023385265354571815
647,0.15284714143103656,0.0031883518677545773,0.02327373888296857,0.02327373888296857
648,0.15382975871386398,0.0031034698993591342,0.0233321237918954,0.0233321237918954
649,0.15344812535264715,0.0031168696671413417,0.02329250686098524,0.02329250686098524
650,0.15339923146374335,0.0031351296769324567,0.02330175490245532,0.02330175490245532
651,0.1528733901342138,0.003056736137775238,0.023163309971868024,0.023163309971868024
652,0.1527180229701793,0.0031327913809530514,0.023208306629719656,0.023208306629719656
653,0.15279004536175447,0.0031259801473524267,0.023212075838665577,0.023212075838665577
654,0.15264989035260856,0.0031624963616358284,0.02322488065613616,0.02322488065613616
655,0.15241590637142768,0.003150514168728998,0.023183103998356915,0.023183103998356915
656,0.15206340885612876,0.003098852785169448,0.023091068201276287,0.023091068201276287
657,0.15183817947673475,0.003077280348775764,0.02304216323744617,0.02304216323744617
658,0.15202480422979558,0.0030963583199036,0.023083727497994738,0.023083727497994738
659,0.15200961767243182,0.0031169255140255083,0.02309949649957141,0.02309949649957141
660,0.1514564386163832,0.003058521431748945,0.022974689471578977,0.022974689471578977
661,0.15129329500997676,0.0030949217121432025,0.02298430913436819,0.02298430913436819
662,0.15129846995773158,0.003057829577772013,0.02295288986791191,0.02295288986791191
663,0.15134023720213827,0.0030611304176291773,0.02296135241184303,0.02296135241184303
664,0.15073351938221544,0.0030866243482389386,0.02290199960093125,0.02290199960093125
665,0.15075049664995496,0.0030650068430510304,0.022885561667637305,0.022885561667637305
666,0.15102192061989037,0.0031140134025535652,0.02296441849989775,0.02296441849989775
667,0.15078525737177867,0.0030205991394518018,0.0228517790395563,0.0228517790395563
668,0.15037843507343912,0.0030486895950776,0.022821500697451334,0.022821500697451334
669,0.1503079074901836,0.00306103176174474,0.022822720852743953,0.022822720852743953
670,0.1497198296307676,0.0030346365812800773,0.022720943483408716,0.022720943483408716
671,0.1505064625358623,0.003046747399115898,0.022837001470074968,0.022837001470074968
672,0.14930874227071386,0.0029946896513051774,0.0226311865131592,0.0226311865131592
673,0.14979518625076368,0.003072256114236721,0.022763627776303853,0.022763627776303853
674,0.14944545099699388,0.0030188555494336184,0.022670456459725173,0.022670456459725173
675,0.14961317990342352,0.0029997906701158495,0.022676461032450114,0.022676461032450114
676,0.14931557507420185,0.003009402298498155,0.02264484170796689,0.02264484170796689
677,0.14867217468271685,0.002987323273449186,0.02253937696360966,0.02253937696360966
678,0.14875993321166606,0.003025583767556963,0.022584280408711223,0.022584280408711223
679,0.14885578033420552,0.002975308283820703,0.02255361556793843,0.02255361556793843
680,0.1487757147540006,0.002995073441235772,0.022559982960095454,0.022559982960095454
681,0.14833183326883895,0.002919454230904404,0.022434939387900605,0.022434939387900605
682,0.14817215604774525,0.002988378224657559,0.02247318317997511,0.02247318317997511
683,0.14804671770337582,0.002964115341568951,0.02243534246318575,0.02243534246318575
684,0.1480551884080782,0.0029527116687315174,0.022426605294455084,0.022426605294455084
685,0.1480748500753362,0.002919865518167927,0.02240080633369056,0.02240080633369056
686,0.1478059724522308,0.0028943793809216812,0.022342655518039968,0.022342655518039968
687,0.14800624658681996,0.002890654985954103,0.022366308874937162,0.022366308874937162
688,0.14765378264929863,0.00289068985183352,0.02231903605051478,0.02231903605051478
689,0.1476003994699825,0.0028469644934758583,0.02227401464002314,0.02227401464002314
690,0.14755060053830063,0.0029576821832959692,0.022363189314147217,0.022363189314147217
691,0.14681684695764624,0.002932812878636872,0.02224318265967824,0.02224318265967824
692,0.14679331909634363,0.0029277465262762745,0.022235637829072834,0.022235637829072834
693,0.1466202143179787,0.0028828757529362438,0.022173557079881966,0.022173557079881966
694,0.1463230956603713,0.0029589011863264897,0.022199503708070025,0.022199503708070025
695,0.14624129590681798,0.0029079375344160945,0.02214440174248249,0.02214440174248249
696,0.14652816223416873,0.002899890871157912,0.022175934602444655,0.022175934602444655
697,0.14643653658126682,0.0029566743290308554,0.022212800445849404,0.022212800445849404
698,0.14623366962823225,0.002894937885700068,0.022132123689228875,0.022132123689228875
699,0.14615381443926445,0.002956021870825973,0.022174292439270375,0.022174292439270375
700,0.1458479498854201,0.0028948644954467687,0.02208029354857194,0.02208029354857194
701,0.14566866084382277,0.0028842620471955594,0.02204705112002063,0.02204705112002063
702,0.14549811272405605,0.0029211113640679703,0.022056067063805515,0.022056067063805515
703,0.14514960413511158,0.002935541206061098,0.022021787438267406,0.022021787438267406
704,0.14463833838151838,0.0029711534722688896,0.021984004511620685,0.021984004511620685
705,0.14555119550425777,0.002975917041901829,0.022110641168972142,0.022110641168972142
706,0.14411397974722603,0.002880057352108184,0.021834760859804764,0.021834760859804764
707,0.14456301779833547,0.0029394120131384107,0.021946413991754125,0.021946413991754125
708,0.1447024153445409,0.002962739144306172,0.02198531945034928,0.02198531945034928
709,0.14476098567803206,0.002908700455038244,0.021946392883432007,0.021946392883432007
710,0.1441142240055448,0.002912935139484386,0.02186325882839623,0.02186325882839623
711,0.14415817634737632,0.0029051694795410934,0.02186243400685965,0.02186243400685965
712,0.1441343485604774,0.0029017800352005682,0.02185630234031821,0.02185630234031821
713,0.1439537366205796,0.0028983582971977644,0.02182909988463318,0.02182909988463318
714,0.1439597319711333,0.0028818527006181293,0.021815614357638385,0.021815614357638385
715,0.14379924182315146,0.002849129409496283,0.021765743515756348,0.021765743515756348
716,0.14344911679377775,0.0029106223736923543,0.021771994278878035,0.021771994278878035
717,0.14314797387062073,0.0028604979359727876,0.021688181521342522,0.021688181521342522
718,0.14321702196388458,0.0028460615827485703,0.021684949658294882,0.021684949658294882
719,0.14330752935897784,0.0029175659383448667,0.021759003905136413,0.021759003905136413
720,0.1429238597435822,0.002873329107301419,0.0216692117588058,0.0216692117588058
721,0.14313424343364958,0.0029310008632596365,0.02174737891606971,0.02174737891606971
722,0.14265382329737106,0.0029249931719391195,0.021677701371664127,0.021677701371664127
723,0.14263826182711542,0.002931681780724545,0.02168140427087766,0.02168140427087766
724,0.14252067355359554,0.002909113554104631,0.021646083836639702,0.021646083836639702
725,0.14226446144248114,0.0029320523570934144,0.021631557468098136,0.021631557468098136
726,0.14209160598407838,0.002989280379319384,0.021657906796293556,0.021657906796293556
727,0.14223273858016064,0.0030495483025199796,0.021729027698327925,0.021729027698327925
728,0.141918718380363,0.0030243720810989973,0.021665086290029216,0.021665086290029216
729,0.1420325177545001,0.003075714970367845,0.021724811355202024,0.021724811355202024
730,0.14175111266721044,0.003164829507068826,0.021764198947218507,0.021764198947218507
731,0.14193228341475095,0.0031154588266728055,0.021745769182827203,0.021745769182827203
732,0.14149819252595353,0.003185635516788913,0.021748269431716375,0.021748269431716375
733,0.14124597396623606,0.0032503664152153076,0.021770462830791294,0.021770462830791294
734,0.1412843507433164,0.003320920533998454,0.02183669814251713,0.02183669814251713
735,0.1411658590996264,0.0033291751097820265,0.021827942462696703,0.021827942462696703
736,0.14170578653574215,0.0034370689240275903,0.021993818560637254,0.021993818560637254
737,0.1411237451855418,0.0035030282444898186,0.02197281091596617,0.02197281091596617
738,0.14111589163107377,0.003587770137727036,0.022045125786027853,0.022045125786027853
739,0.1412153335203675,0.003744097000123553,0.022193819008143375,0.022193819008143375
740,0.14164263537236094,0.0038726085788367134,0.022362430170638884,0.022362430170638884
741,0.14103748101639646,0.003913371685244586,0.022316505973909093,0.022316505973909093
742,0.14076686401120353,0.003902003476956525,0.02227034420938215,0.02227034420938215
743,0.140732965207896,0.003933764717220077,0.022293293835984912,0.022293293835984912
744,0.14113518820422913,0.00393870769197718,0.022351554048473384,0.022351554048473384
745,0.14153715330510874,0.003858318842168554,0.022335901317661673,0.022335901317661673
746,0.13924518098891864,0.0036353172532413787,0.021835227701293,0.021835227701293
747,0.13942331465291322,0.003222277478838882,0.02150152836472571,0.02150152836472571
748,0.13894535464447183,0.0030422540749226214,0.02128151943929462,0.02128151943929462
749,0.13897608889743357,0.0029656829550641175,0.021219349693903582,0.021219349693903582
750,0.13938205880442522,0.0028528269659700042,0.0211761246993874,0.0211761246993874
751,0.13881862928718386,0.002792659903901039,0.021048415126973606,0.021048415126973606
752,0.13826118487614625,0.0026955544351677982,0.020889528337497906,0.020889528337497906
753,0.13855302333984174,0.0026822190756801817,0.020917149629998872,0.020917149629998872
754,0.13839615796744195,0.0027139679105290418,0.020923585321195686,0.020923585321195686
755,0.1378629226249468,0.002637720683338955,0.020786006176648348,0.020786006176648348
756,0.13789943482009803,0.0026492600570524175,0.020800897738035316,0.020800897738035316
757,0.138037864423343,0.002619965955145613,0.020794113359509717,0.020794113359509717
758,0.1378024529649482,0.002601991718936956,0.02074695757035453,0.02074695757035453
759,0.13744828778309934,0.002540274655988644,0.020645991557522295,0.020645991557522295
760,0.13767104130379462,0.0025900096567543587,0.02071894759807633,0.02071894759807633
761,0.1374510597590726,0.0026792192591607576,0.020766660206242914,0.020766660206242914
762,0.13725276953370488,0.0026695346361631463,0.02073166395781399,0.02073166395781399
763,0.13715029745292162,0.0026227672287555685,0.020677420766344396,0.020677420766344396
764,0.13689686166459594,0.0025363991035474613,0.020568631076698436,0.020568631076698436
765,0.13688037378322915,0.0025996405090429895,0.020621171184423588,0.020621171184423588
766,0.13601050149367627,0.0026005078317349046,0.02050517897192584,0.02050517897192584
767,0.13649891052515434,0.002590206924669321,0.020561808928867865,0.020561808928867865
768,0.13597989633430577,0.0025554362907761505,0.020462048483362204,0.020462048483362204
769,0.13620652579528772,0.002598711248281749,0.020529930934035486,0.020529930934035486
770,0.13572126744644808,0.0025854209699020607,0.020453298808869737,0.020453298808869737
771,0.13628296188012937,0.0026136969685160703,0.02055316358023101,0.02055316358023101
772,0.13563392826168535,0.0024612651965570075,0.02033408407769051,0.02033408407769051
773,0.13523501834503107,0.002511525186881458,0.020324062337964195,0.020324062337964195
774,0.1352999037462839,0.0025896104211129323,0.020400375850454587,0.020400375850454587
775,0.1360265227967569,0.0025091758921944817,0.020428254296016333,0.020428254296016333
776,0.1358288340300556,0.002506682965507863,0.02039956472358696,0.02039956472358696
777,0.1353637741761804,0.0025105003441990934,0.02034045497664215,0.02034045497664215
778,0.1343827672178248,0.002412189982501983,0.020123680497103287,0.020123680497103287
779,0.13446108678949772,0.002512020897739608,0.02022062346317893,0.02022062346317893
780,0.1344992350806024,0.002509363832828561,0.020223442865329653,0.020223442865329653
781,0.13398181165889037,0.0025319447244809843,0.020173550842268868,0.020173550842268868
782,0.13407047280257206,0.0025395150115581997,0.020192004568813614,0.020192004568813614
783,0.13490437751533543,0.002591507715382765,0.020348936333709197,0.020348936333709197
784,0.13395666670041975,0.002532451495863893,0.020170615168049348,0.020170615168049348
785,0.13444970686811283,0.002637354078578601,0.020327609385201346,0.020327609385201346
786,0.13374220537028933,0.002546451368001703,0.020153953916669038,0.020153953916669038
787,0.1340145822080092,0.002504117088240073,0.02015385639286115,0.02015385639286115
788,0.13386521042468014,0.0025925883016644905,0.020210406953485235,0.020210406953485235
789,0.13294914939239014,0.0025921954227412568,0.020087123895135752,0.020087123895135752
790,0.1337219350531438,0.0024924268731521147,0.020104459077699154,0.020104459077699154
791,0.13291663725284572,0.0024989125600540347,0.02000199697168308,0.02000199697168308
792,0.1343463406954268,0.0026044090653040658,0.020285213063280648,0.020285213063280648
793,0.13295458688375694,0.0026067480991055253,0.020100453608422615,0.020100453608422615
794,0.13233681218333007,0.0026105851920156936,0.02002086556697082,0.02002086556697082
795,0.13291145588718536,0.0025541197994554082,0.02004909936559514,0.02004909936559514
796,0.1325839669071769,0.0024622624631531957,0.01992561898013246,0.01992561898013246
797,0.13211842400026838,0.002460230413590628,0.01986137997013715,0.01986137997013715
798,0.13260892116531214,0.0024952171811049944,0.019957499800711206,0.019957499800711206
799,0.13309595074560218,0.002669522268002236,0.020173774898010602,0.020173774898010602
800,0.1319496385700098,0.002556362420959811,0.019921958443694408,0.019921958443694408
801,0.13173189027240054,0.002691766908670115,0.020009966672223337,0.020009966672223337
802,0.1310196262484443,0.002612559643871416,0.0198457977187622,0.0198457977187622
803,0.13241770860968446,0.002678663401970728,0.020090664183268773,0.020090664183268773
804,0.13274505534374745,0.002691701964408641,0.020145885535272662,0.020145885535272662
805,0.13245735224786534,0.0026743428828082108,0.02009224419162473,0.02009224419162473
806,0.131878730650452,0.0027445407336814196,0.02007536524359968,0.02007536524359968
807,0.1309700497285644,0.00273425043025591,0.019944503376309552,0.019944503376309552
808,0.13074671035230354,0.0026400429430064798,0.01983296548963345,0.01983296548963345
809,0.13224330366826018,0.002873734265642582,0.020236148888432424,0.020236148888432424
810,0.12989335607855654,0.0027865812989540314,0.01984531131108907,0.01984531131108907
811,0.130752670504438,0.0026556043771690007,0.01984723877190867,0.01984723877190867
812,0.13087605873748306,0.002588403594956356,0.019805616048564692,0.019805616048564692
813,0.13091993715449682,0.0027509371786756413,0.01995222491225265,0.01995222491225265
814,0.1303135502351263,0.0026109286467336126,0.0197496253998393,0.0197496253998393
815,0.13087141650685433,0.0027329934541599696,0.019930177272501567,0.019930177272501567
816,0.13071481231742105,0.0025887864567809343,0.019784307922143533,0.019784307922143533
817,0.1310283993659736,0.002532189073258747,0.01977739137976273,0.01977739137976273
818,0.12966012524129655,0.0024563495527598167,0.019528097500395754,0.019528097500395754
819,0.12981413421177004,0.0024235687502702,0.019520384377434703,0.019520384377434703
820,0.13055334559172727,0.0025441470359485723,0.019723987766547758,0.019723987766547758
821,0.1302348812158816,0.002400377286690059,0.01955677356066013,0.01955677356066013
822,0.12961341438922555,0.0024343146933148148,0.019502751001791163,0.019502751001791163
823,0.1293309001132325,0.0024076380063016004,0.019441738585897265,0.019441738585897265
824,0.1287725480285684,0.0024609226456902646,0.01941293724056005,0.01941293724056005
825,0.12898718643162266,0.002450685371162215,0.019432879345942282,0.019432879345942282
826,0.12886026638897644,0.0023300731507719654,0.019311420402043537,0.019311420402043537
827,0.12892034832329494,0.00240392313699355,0.019383422072643045,0.019383422072643045
828,0.12888732464053276,0.0023845514168800283,0.019362218729926006,0.019362218729926006
829,0.12862937697159205,0.002464316371136699,0.01939666035021927,0.01939666035021927
830,0.12810599394800334,0.002382513803857641,0.01925559390264944,0.01925559390264944
831,0.12824454634169097,0.0023380040462567583,0.01923565236550083,0.01923565236550083
832,0.12794421672974368,0.0023482860799907217,0.01920424855760345,0.01920424855760345
833,0.12807175938326013,0.002370141360519554,0.019240287751440727,0.019240287751440727
834,0.12795676158709457,0.0024461180609405223,0.01929063388461106,0.01929063388461106
835,0.1277990085637512,0.002423772095947496,0.019250115512970376,0.019250115512970376
836,0.1273984884969616,0.002493380833289767,0.01925662937105169,0.01925662937105169
837,0.12670067252672837,0.0023888749544763704,0.019072495822125266,0.019072495822125266
838,0.1278811657313423,0.0024767801951380503,0.019307035192724593,0.019307035192724593
839,0.1282845406196769,0.0024322373942911165,0.019322606664932025,0.019322606664932025
840,0.12709761152303803,0.0026107704597528717,0.019317883957766267,0.019317883957766267
841,0.1276278443958549,0.002563643913467003,0.019348243635551647,0.019348243635551647
842,0.12708862209677574,0.0025599602134323894,0.01927268705822057,0.01927268705822057
843,0.12791251012132662,0.00268522840863047,0.019491715166168017,0.019491715166168017
844,0.1260562491457387,0.0025799623519352707,0.0191514517755871,0.0191514517755871
845,0.12617439282991666,0.0027396667269739463,0.019305578130973954,0.019305578130973954
846,0.12765428226467843,0.002764814897895919,0.019525964220964392,0.019525964220964392
847,0.12641232622525922,0.0027151168140210906,0.019316255028029444,0.019316255028029444
848,0.12621285710173577,0.0026833416720593002,0.01926197448200866,0.01926197448200866
849,0.12680515032539527,0.0027984201265631153,0.019441099039886094,0.019441099039886094
850,0.12633102737907437,0.0028216958956076856,0.019397619590075948,0.019397619590075948
851,0.12666734499787416,0.0029097865412458855,0.019519024920517387,0.019519024920517387
852,0.1263210883008239,0.002879516001343173,0.019446346225070073,0.019446346225070073
853,0.12654454157507014,0.0030454268767835446,0.019619979533187858,0.019619979533187858
854,0.1273234412139652,0.002954481327360646,0.01964577457991694,0.01964577457991694
855,0.12640959693968445,0.0029207281184172188,0.019493905530651626,0.019493905530651626
856,0.1265418273857276,0.002940041384604269,0.019528373444320686,0.019528373444320686
857,0.12538931000112571,0.002821826434219467,0.019271347007462553,0.019271347007462553
858,0.124984730670851,0.0027261218504305287,0.019134189237793187,0.019134189237793187
859,0.12404185668768171,0.0028376129106933664,0.01910417557032017,0.01910417557032017
860,0.12434003802367055,0.0026206952082163484,0.018956388698901802,0.018956388698901802
861,0.12581134971559313,0.00270092490287743,0.019223312664355872,0.019223312664355872
862,0.12383695765673634,0.0026709703633071707,0.0189323987854346,0.0189323987854346
863,0.12460366137510903,0.0027873122936716726,0.01913602479942063,0.01913602479942063
